U,T,m_magnitude
20.0,0.2,9.360128791280099
20.0,0.2,9.703911897284577
20.0,0.2,8.042581778744138
20.0,0.2,8.916003312220235
20.0,0.2,8.397032111922536
20.0,0.2,7.969382139644346
20.0,0.2,9.780964592016467
20.0,0.2,9.705654469015993
20.0,0.2,9.30761146895707
20.0,0.2,9.109415793335357
20.0,0.2,9.51280045022753
20.0,0.2,9.655997379619969
20.0,0.2,8.374884673069726
20.0,0.2,9.391309442463085
20.0,0.2,8.52671740126867
20.0,0.2,9.83708326427715
20.0,0.2,8.635062862650381
20.0,0.2,9.921827922338423
20.0,0.2,9.811783158406461
20.0,0.2,9.852069901617503
20.0,0.2,9.709767309561546
20.0,0.2,9.989768120173744
20.0,0.2,7.3965047329750835
20.0,0.2,8.818451615946103
20.0,0.2,9.67043723844695
20.0,0.2,9.206436477922574
20.0,0.2,9.907872625238369
20.0,0.2,8.523462741522007
20.0,0.2,9.925945367195471
20.0,0.2,9.740333678048831
20.0,0.2,9.27282406659314
20.0,0.2,9.742125490881731
20.0,0.2,9.950132376119582
20.0,0.2,8.059094328440052
20.0,0.2,9.570307941886128
20.0,0.2,9.244630717130642
20.0,0.2,9.888032865707899
20.0,0.2,9.181414487327778
20.0,0.2,8.586134896279882
20.0,0.2,8.599078786892091
20.0,0.2,9.862482748053742
20.0,0.2,9.28666713280181
20.0,0.2,7.928853552611334
20.0,0.2,9.662878296234362
20.0,0.2,9.973204480617051
20.0,0.2,9.721583190268841
20.0,0.2,9.20165787222438
20.0,0.2,8.42891043508295
20.0,0.2,7.808973068103129
20.0,0.2,7.182790586224544
20.0,0.2,7.8543349179509745
20.0,0.2,7.644348750397653
20.0,0.2,8.107425963952917
20.0,0.2,8.96685607113029
20.0,0.2,9.24947521967735
20.0,0.2,7.987402162151435
20.0,0.2,8.918781082621834
20.0,0.2,9.515629901634885
20.0,0.2,9.932191227435911
20.0,0.2,7.470444524511702
20.0,0.2,8.817999531704977
20.0,0.2,9.015211644795455
20.0,0.2,9.591809659396791
20.0,0.2,9.013451534538452
20.0,0.2,8.468389122437797
20.0,0.2,9.688828982908362
20.0,0.2,9.552155376812593
20.0,0.2,9.92222854423039
20.0,0.2,9.14433850849663
20.0,0.2,8.671833819527698
20.0,0.2,8.761724938986736
20.0,0.2,8.815025533636117
20.0,0.2,9.611098323350578
20.0,0.2,7.6087900282237095
20.0,0.2,8.424165630867567
20.0,0.2,9.414591383633027
20.0,0.2,9.175823917403871
20.0,0.2,8.908197702959564
20.0,0.2,9.256788161053056
20.0,0.2,9.401613179904952
20.0,0.2,8.4655486765996
20.0,0.2,9.21915502070983
20.0,0.2,6.3429928485878655
20.0,0.2,9.68041304548178
20.0,0.2,7.836518390856165
20.0,0.2,9.53993071991096
20.0,0.2,9.954304987811941
20.0,0.2,8.235666274495152
20.0,0.2,9.221916926822352
20.0,0.2,8.913805732910383
20.0,0.2,9.924875494501379
20.0,0.2,9.763813978237424
20.0,0.2,7.982823901920599
20.0,0.2,8.920840561103946
20.0,0.2,9.729986925945331
20.0,0.2,9.12266631673089
20.0,0.2,8.777021148562062
20.0,0.2,9.460021602020097
20.0,0.2,9.738974014817149
20.0,0.2,9.811405503121224
20.0,0.2,9.807405429392063
20.0,0.2,8.794768965690924
20.0,0.2,9.818027860842406
20.0,0.2,9.312695859694625
20.0,0.2,8.577608336430607
20.0,0.2,8.85587259841197
20.0,0.2,9.892421785682856
20.0,0.2,9.803942965296677
20.0,0.2,8.17961666204277
20.0,0.2,8.416590446204763
20.0,0.2,9.879799730862247
20.0,0.2,7.505938478125905
20.0,0.2,7.524698145045719
20.0,0.2,8.60101865363456
20.0,0.2,9.790581315458214
20.0,0.2,9.089346637514966
20.0,0.2,9.054361245365047
20.0,0.2,8.941428763125757
20.0,0.2,9.541149749116496
20.0,0.2,9.583471646050036
20.0,0.2,9.233139320444202
20.0,0.2,9.80958415731207
20.0,0.2,8.287854719304423
20.0,0.2,9.913438716089658
20.0,0.2,8.679668190760987
20.0,0.2,8.017490368763038
20.0,0.2,6.859967963679641
20.0,0.2,9.820177405006136
20.0,0.2,9.998453404293251
20.0,0.2,9.626418928066201
20.0,0.2,9.82056976066947
20.0,0.2,9.63286879296288
20.0,0.2,8.906921197057335
20.0,0.2,8.220851075716617
20.0,0.2,9.01001879796328
20.0,0.2,9.85556755795554
20.0,0.2,9.30925116578847
20.0,0.2,9.488126687340113
20.0,0.2,7.5811876991615375
20.0,0.2,9.885512214286805
20.0,0.2,9.279250848069955
20.0,0.2,8.987956787868956
20.0,0.2,9.097184040695689
20.0,0.2,9.907868202522174
20.0,0.2,9.942241816302154
20.0,0.2,9.562030719262957
20.0,0.2,9.61688282361957
20.0,0.2,7.481733031937476
20.0,0.2,9.087513937704161
20.0,0.2,9.401382023927322
20.0,0.2,8.29647624390957
20.0,0.2,9.753861182912697
20.0,0.2,8.975463706092057
20.0,0.2,9.317525627191527
20.0,0.2,9.996919735378585
20.0,0.2,9.756046591462288
20.0,0.2,8.659658716340623
20.0,0.2,9.789120802882508
20.0,0.2,9.476673761051028
20.0,0.2,9.990025648328253
20.0,0.2,8.93238234879829
20.0,0.2,8.492800543887356
20.0,0.2,9.68047559449159
20.0,0.2,9.863718952595427
20.0,0.2,9.809678373293481
20.0,0.2,8.51657921987629
20.0,0.2,7.997135492819469
20.0,0.2,9.478891164444626
20.0,0.2,9.988334650182985
20.0,0.2,9.492781751808122
20.0,0.2,9.725604079607741
20.0,0.2,9.103684626181682
20.0,0.2,9.435428000056104
20.0,0.2,9.154391279992485
20.0,0.2,7.727774626100136
20.0,0.2,8.839527095091286
20.0,0.2,8.948196998112685
20.0,0.2,8.455935810637122
20.0,0.2,8.518082949399254
20.0,0.2,9.792060944231693
20.0,0.2,9.786208920284853
20.0,0.2,9.357594294509674
20.0,0.2,9.797710618586402
20.0,0.2,9.287122626284226
20.0,0.2,8.2665508542844
20.0,0.2,9.930420036383103
20.0,0.2,9.827025144037052
20.0,0.2,9.152025370212758
20.0,0.2,9.504961525137835
20.0,0.2,9.840492373487345
20.0,0.2,9.8643636336554
20.0,0.2,9.114818890656071
20.0,0.2,8.735645591401543
20.0,0.2,9.593411535065206
20.0,0.2,9.809841419063881
20.0,0.2,9.783309378166361
20.0,0.2,9.878807451135335
20.0,0.2,9.887291815675725
20.0,0.2,6.820281845917573
20.0,0.2,8.888381225948246
20.0,0.2,9.390407547535526
20.0,0.2,6.864045562338871
20.0,0.2,8.728753251664148
20.0,0.2,9.413494409456149
20.0,0.2,8.948639244287921
20.0,0.2,9.086927069777676
20.0,0.2,9.441044164887277
20.0,0.2,9.908769396761816
20.0,0.2,9.854959445759969
20.0,0.2,7.489406167168846
20.0,0.2,8.65820421373867
20.0,0.2,9.418590608276544
20.0,0.2,9.796305876556808
20.0,0.2,8.638861683977964
20.0,0.2,8.889757605197728
20.0,0.2,9.586595722062173
20.0,0.2,9.782088499536034
20.0,0.2,9.299797204527088
20.0,0.2,9.745503383763186
20.0,0.2,8.25758015430595
20.0,0.2,8.849277058956103
20.0,0.2,8.299846840158473
20.0,0.2,8.828275204479981
20.0,0.2,9.135145233320529
20.0,0.2,9.583206751157899
20.0,0.2,8.815749973118226
20.0,0.2,9.782516522744595
20.0,0.2,8.96120109823596
20.0,0.2,9.90381564103893
20.0,0.2,7.805802830902561
20.0,0.2,9.082152806219833
20.0,0.2,9.13962715235731
20.0,0.2,8.219217128947253
20.0,0.2,9.569561055059955
20.0,0.2,9.21544535297837
20.0,0.2,9.453497955523765
20.0,0.2,9.164320936844229
20.0,0.2,8.708343317468938
20.0,0.2,9.511158291238198
20.0,0.2,9.26046214843629
20.0,0.2,9.634147399161892
20.0,0.2,8.683477117167063
20.0,0.2,9.613938127184374
